<dialogue><succubus># Succ-U-Bus

This character has 242 sentences.

Index | Sentence ID | Wave ID | Sentence
406 | 2827 | 2826 | Splod.
407 | 2829 | 2828 | Tarbert.
408 | 2831 | 2830 | Voedio.
409 | 2833 | 2832 | Hwhifft.
410 | 2817 | 2816 | The quonth is:
411 | 2835 | 2834 | Forty days hath Al q'Hamra, Tarbert, Hwhifft, Splod and Vortigan. All the rest have forty, too, i. e., Genneth, m'Bristil and Voedio.
412 | 2837 | 2836 | Forty-two? I never said that.
413 | 3165 | 3164 | The only science I care about is the science of keeping the party hot, the beer cold and the chicks warm.
414 | 3167 | 3166 | Who'd be a scientist? Me I'm a consumer and proud of it.
415 | 1919 | 1918 | You're repeating yourself.
416 | 1921 | 1920 | You ought to be careful. Repetition is the first sign of madness the first sign of madness the first sign of madness the first sign of madness. Ha.
417 | 3077 | 3076 | Probably. Can't quite remember the details though.
418 | 3089 | 3088 | Even if I had would I share my opinion with you.
419 | 3091 | 3090 | I don't get time off on this job.
420 | 3075 | 3074 | It's quite likely.
421 | 2325 | 2324 | If you ask me, you're the smartass round here.
422 | 2327 | 2326 | Nothing. Just passing the time of day.
423 | 2251 | 2250 | Smorbit's about so big.
424 | 3123 | 3122 | Me and clubs don't mix.
425 | 2267 | 2266 | It's a language interface dumbnuts.
426 | 2279 | 2278 | Starlight's a big travel company back on Blerontin.
427 | 2129 | 2128 | but I'm not too sure.
428 | 2147 | 2146 | but I'm having a spot of trouble working out
429 | 2149 | 2148 | but
430 | 2131 | 2130 | but I'm not quite certain.
431 | 2133 | 2132 | but I can't quite recall.
432 | 2135 | 2134 | but I'm having a teeny weeeny bit of trouble remembering.
433 | 2137 | 2136 | but it's kinda slipped the old memory.
434 | 2139 | 2138 | but I'm not absolutely certain.
435 | 2141 | 2140 | but I can't say with absolute conviction.
436 | 2143 | 2142 | but I find it difficult to be sure.
437 | 2145 | 2144 | but I couldn't say with rock-solid slithium-coated certainty.
438 | 2111 | 2110 | and I know you'll never understand
439 | 2113 | 2112 | and I know you'd never take it personally
440 | 2115 | 2114 | and don't you go blaming the old Titanic for it
441 | 2117 | 2116 | and I'll take it on the nose myself for it
442 | 2119 | 2118 | and don't even think about sticking it on someone
443 | 2121 | 2120 | and don't you take it personal
444 | 2123 | 2122 | and you'd better not shout it round the ship OK?
445 | 2125 | 2124 | and don't think it's got anything to do with you personally
446 | 2127 | 2126 | and I'd say this to any guy on board
447 | 2153 | 2152 | how.
448 | 2171 | 2170 | why you think that.
449 | 2173 | 2172 | why you're going to do that.
450 | 2175 | 2174 | why you keep asking these dumbass questions.
451 | 2177 | 2176 | why you think that's relevant.
452 | 2179 | 2178 | why you persist in being a jerk.
453 | 2181 | 2180 | why you insist on acting stupid.
454 | 2183 | 2182 | why you act so weird.
455 | 2185 | 2184 | who.
456 | 2187 | 2186 | who you mean.
457 | 2189 | 2188 | who did it.
458 | 2155 | 2154 | how it works.
459 | 2191 | 2190 | who moved it.
460 | 2193 | 2192 | who took it.
461 | 2195 | 2194 | who hid it.
462 | 2197 | 2196 | where.
463 | 2199 | 2198 | where it is.
464 | 2201 | 2200 | where they are.
465 | 2203 | 2202 | where it went.
466 | 2205 | 2204 | where they went.
467 | 2207 | 2206 | where it could be
468 | 2209 | 2208 | where they could be
469 | 2157 | 2156 | how you might solve that.
470 | 2211 | 2210 | where he went.
471 | 2213 | 2212 | where they went.
472 | 2215 | 2214 | where he is.
473 | 2217 | 2216 | where they are.
474 | 2219 | 2218 | when.
475 | 2221 | 2220 | when we're going to arrive.
476 | 2223 | 2222 | when that happened.
477 | 2225 | 2224 | when - if at all.
478 | 2227 | 2226 | when that'll happen.
479 | 2229 | 2228 | what.
480 | 2159 | 2158 | how you might get that
481 | 2231 | 2230 | what that is.
482 | 2233 | 2232 | what you ought to do with it.
483 | 2235 | 2234 | what it does.
484 | 2237 | 2236 | what they do.
485 | 2239 | 2238 | what he does.
486 | 2241 | 2240 | what she does.
487 | 2243 | 2242 | what I mean any more.
488 | 2161 | 2160 | how you might get them
489 | 2163 | 2162 | how you might go there.
490 | 2165 | 2164 | why.
491 | 2167 | 2166 | why that happens.
492 | 2169 | 2168 | why you want to do that.
493 | 2091 | 2090 | The thing is
494 | 2109 | 2108 | It makes me feel bad to have to say this
495 | 2093 | 2092 | The trouble is
496 | 2095 | 2094 | Kick me if I've said this before
497 | 2097 | 2096 | It's sorta embarrassing
498 | 2099 | 2098 | I feel like a real worb saying this
499 | 2101 | 2100 | Odd thing is
500 | 2103 | 2102 | Funny thing is
501 | 2105 | 2104 | This isn't logical
502 | 2107 | 2106 | This is something I never thought I'd say
503 | 3105 | 3104 | Have you tried changing his setting?
504 | 3079 | 3078 | No, I don't believe I have.
505 | 2801 | 2800 | Hey man I was talking!
506 | 2803 | 2802 | Hey don't butt in - all right?
507 | 2805 | 2804 | Well you go right ahead and say your piece - see if I care.
508 | 2807 | 2806 | I wasn't saying anything important anyway.
509 | 2809 | 2808 | Don't mind me.
510 | 2811 | 2810 | Do you have to keep interrupting?
511 | 2813 | 2812 | Are you ever going to let me finish?
512 | 2815 | 2814 | I was talking to myself anyway.
513 | 2599 | 2598 | That looks like a note.
514 | 2779 | 2778 | That's what we call art.
515 | 2515 | 2514 | I'm no expert but I reckon that's the Auditory Center.
516 | 2517 | 2516 | The Auditory Center?
517 | 2639 | 2638 | That's Fortillian. He's the BarBot.
518 | 2717 | 2716 | Well, if you ask me that guy's playing bass.
519 | 2719 | 2718 | Well, if you ask me that guy's the bass-man. (be-bom bom bom bom...)
520 | 2647 | 2646 | I guess that's the bell you use to get service.
521 | 2687 | 2686 | That's the bell to summon the DeskBot.
522 | 2725 | 2724 | They look like blank cylinders to me.
523 | 2793 | 2792 | That looks to me very much like a Bomb.
524 | 2723 | 2722 | Looks to me like the box for the phonograph cylinders.
525 | 2651 | 2650 | That looks to me like Brobostigon, the Project Manager!
526 | 2705 | 2704 | Those are CD's.
527 | 2759 | 2758 | That's the Cellpoint for the BarBot.
528 | 2757 | 2756 | That's my Cellpoint. Change that - you change me. OK?
529 | 2755 | 2754 | That's the Cellpoint for the DeskBot.
530 | 2753 | 2752 | That's the Cellpoint for the DoorBot.
531 | 2761 | 2760 | That's the Cellpoint for the LiftBot.
532 | 2507 | 2506 | Yep, that's a Chicken all right.
533 | 2783 | 2782 | Well, that's a chicken I guess.
534 | 2785 | 2784 | I guess that's the chicken dispenser.
535 | 2621 | 2620 | That looks like chocolate to me.
536 | 2509 | 2508 | Primitive Computer from the look of it.
537 | 2703 | 2702 | I guess that's your computer.
538 | 2505 | 2504 | Looks to me like the Central Core.
539 | 2731 | 2730 | I think that could be the Central Core.
540 | 2561 | 2560 | Those are Music Cylinders for the Phonograph.
541 | 2681 | 2680 | That's Marsinta, the DeskBot.
542 | 2671 | 2670 | That's the Elevator.
543 | 2749 | 2748 | Those are the controls for the fans.
544 | 2523 | 2522 | Mmm. Feathers .
545 | 2735 | 2734 | Those are parrot feathers.
546 | 2623 | 2622 | I guess those are fruit drops.
547 | 2527 | 2526 | It's a Glass.
548 | 2645 | 2644 | Well, I do believe that's a glass.
549 | 2529 | 2528 | Looks like a Hammer to me.
550 | 2531 | 2530 | That's a Hammer.
551 | 2747 | 2746 | That's a hammer dispenser.
552 | 2533 | 2532 | That's a Hose.
553 | 2635 | 2634 | I think that's a hose.
554 | 2617 | 2616 | Those look to me like jelly babies.
555 | 2619 | 2618 | Those are jelly babies.
556 | 2799 | 2798 | Those are the buttons for the lifts.
557 | 2675 | 2674 | That's Nobby. He's a LiftBot.
558 | 2537 | 2536 | Looks like a LiftBot Head to me.
559 | 2659 | 2658 | Sure looks like the LiftBot's head to me.
560 | 2535 | 2534 | That's your In-Flight Magazine.
561 | 2769 | 2768 | That's the In-Flight Magazine. Enjoy...
562 | 2593 | 2592 | That's D'Astragaar the Maitre D'Bot.
563 | 2601 | 2600 | That looks like one of the Maitre d'Bot's arms. I think it's holding the Auditory Center.
564 | 2603 | 2602 | That looks like the Maitre d'Bot's other arm. It's holding some kind of key.
565 | 2545 | 2544 | Those are Musical Instruments.
566 | 2547 | 2546 | That's Boppy Headcase and his Laid-Back Loafers.
567 | 2549 | 2548 | That's a Napkin.
568 | 2595 | 2594 | That's a Napkin.
569 | 2553 | 2552 | Look like Notes to me.
570 | 2555 | 2554 | I think that's called the Olfactory Center.
571 | 2653 | 2652 | I guess that's the Olfactory Center.
572 | 2733 | 2732 | That is the Parrot.
573 | 2557 | 2556 | It's a Perch.
574 | 2739 | 2738 | That's a perch.
575 | 2503 | 2502 | That's your very own Personal Electronic Thing.
576 | 2679 | 2678 | That's your Personal Electronic Thing.
577 | 2559 | 2558 | That's the Phonograph.
578 | 2661 | 2660 | That looks like the horn off the phonograph.
579 | 2721 | 2720 | That's some kind of phonograph I guess.
580 | 2563 | 2562 | It's a Photograph.
581 | 2701 | 2700 | That's a rather useful photograph of the night sky.
582 | 2715 | 2714 | That's Boppy Headcase himself at the piano-like thing.
583 | 2625 | 2624 | Hey, they're pistachio nuts.
584 | 2685 | 2684 | That's the special Plinth.
585 | 2691 | 2690 | That's a gondolier.
586 | 2693 | 2692 | That's a row-bot.
587 | 2597 | 2596 | That looks like Scraliontis.
588 | 2565 | 2564 | That's a giant SCSI Cable.
589 | 2763 | 2762 | That's the SCSI Cable. Don't ask me what it's for. Art, I guess.
590 | 2567 | 2566 | That's called the Send Yourself Plug-in.
591 | 2655 | 2654 | That's the Send Yourself Plug-In.
592 | 2771 | 2770 | That's your television.
593 | 2711 | 2710 | I don't know what it's called but it looks like a sort of snakey blowey thing to me.
594 | 2525 | 2524 | That's a Flock Of Starlings.
595 | 2745 | 2744 | That looks like a flock of starlings to me, wow!
596 | 2667 | 2666 | That's a statue of Brobostigon.
597 | 2665 | 2664 | That's a statue of Leovinus.
598 | 2669 | 2668 | That's a statue of Scraliontis.
599 | 2539 | 2538 | That's a Long Stick.
600 | 2777 | 2776 | That's a long stick.
601 | 2571 | 2570 | That's the Succ-U-Bus - the Starship Titanic's messaging, delivery and burping system.
602 | 2683 | 2682 | That's a Succ-U-Bus.
603 | 2575 | 2574 | I guess those are Sweets.
604 | 2577 | 2576 | I guess that's candy.
605 | 2727 | 2726 | That looks like one of Titania's Ears.
606 | 2795 | 2794 | That is Titania.
607 | 2511 | 2510 | Looks to me like one of Titania's Ears.
608 | 2627 | 2626 | That looks like Titania's Ear to me.
609 | 2611 | 2610 | That looks like one of Titania's Eyes.
610 | 2519 | 2518 | That's one of Titania's Eyes all right.
611 | 2673 | 2672 | That looks to me like one of Titania's Eyes.
612 | 2541 | 2540 | I do believe that's Titania's Mouth.
613 | 2543 | 2542 | That's Titania's Mouth.
614 | 2695 | 2694 | That looks to me like Titania's Mouth.
615 | 2551 | 2550 | That looks like Titania's Nose.
616 | 2737 | 2736 | That's Titania's Nose I guess.
617 | 2513 | 2512 | Looks to me like Titania's other Ear.
618 | 2521 | 2520 | That's Titania's other Eye.
619 | 2569 | 2568 | That looks like Titania's Speech Center.
620 | 2633 | 2632 | Looks to me like the Speech Center.
621 | 2581 | 2580 | That looks like Titania's Visual Center.
622 | 2641 | 2640 | That looks like the Vision Center.
623 | 2713 | 2712 | What are they - some kind of tubular bells?
624 | 2579 | 2578 | That's a Television.
625 | 2607 | 2606 | That's one of the TV's.
626 | 2643 | 2642 | Looks like a television to me.
627 | 2707 | 2706 | That's a television if I'm not mistaken.
628 | 2741 | 2740 | That's just a television.
629 | 2609 | 2608 | That's the other TV.
630 | 2791 | 2790 | Those are televisions.
631 | 2631 | 2630 | I guess those are the Weather Controls.
632 | 2629 | 2628 | This is the Arboretum.
633 | 2637 | 2636 | This is the Bar.
634 | 2657 | 2656 | This is the Bottom Of The Well.
635 | 2649 | 2648 | This is the Bilge Room.
636 | 2663 | 2662 | This is called the Creators Chamber.
637 | 2787 | 2786 | This is a short corridor - what does it look like?
638 | 2677 | 2676 | This is the Embarkation Lobby.
639 | 2689 | 2688 | This is the First Class Grand Axial Canal.
640 | 2589 | 2588 | This is the First Class Lobby.
641 | 2591 | 2590 | This is the First Class Restaurant.
642 | 2605 | 2604 | This is a First Class Stateroom.
643 | 2699 | 2698 | This is your lovely home.
644 | 2709 | 2708 | This is the Music Room and you're looking at Boppy Headcase and his Laid-Back Loafers.
645 | 2743 | 2742 | This is the Promenade Deck - just the place for a good stroll.
646 | 2729 | 2728 | This is the Parrot Lobby.
647 | 2751 | 2750 | This is the Sculpture Chamber.
648 | 2697 | 2696 | This is the Grand Axial Canal Second Class.
649 | 2613 | 2612 | This is the Second Class Lobby.
650 | 2615 | 2614 | This is a Second Class Stateroom.
651 | 2765 | 2764 | That's the Service Elevator. You can't go back down there.
652 | 2767 | 2766 | This is your SGT Bedroom.
653 | 2773 | 2772 | This is the SGT Lobby.
654 | 2775 | 2774 | This is the SGT Lounge.
655 | 2781 | 2780 | This is the SGT Restaurant.
656 | 2789 | 2788 | That's Titania's Room.
657 | 2797 | 2796 | This is the Top of the Well.
658 | 3087 | 3086 | Me, I've given up thinking.
659 | 2841 | 2840 | Hammerday.
660 | 2843 | 2842 | Rowday.
661 | 2845 | 2844 | Welday.
662 | 2847 | 2846 | Harday.
663 | 2849 | 2848 | Spryday.
664 | 2851 | 2850 | Otherday.
665 | 2853 | 2852 | Flatterday.
666 | 2855 | 2854 | Umph.
667 | 2839 | 2838 | Today is:
668 | 2463 | 2462 | Why don't you see what's going down in the Arboretum?
669 | 2465 | 2464 | Maybe you should head up to the Bar?
670 | 2471 | 2470 | Well, you've not been down to the Bottom of the Well yet have you? So now's a good time to do it.
671 | 2467 | 2466 | Maybe you should go see the Bilge Room?
672 | 2469 | 2468 | Why don't you check out the Bilge Room again?
673 | 2473 | 2472 | I don't recollect seeing you in the Creators Chamber - there's some weird stuff in there all right.
674 | 2475 | 2474 | You ought to take an Elevator - get a real fix on the ship.
675 | 2477 | 2476 | Why not get over to the Embarkation Lobby and go head to head with Marsinta?
676 | 2457 | 2456 | Well, it just might be worth taking a trip up to the First Class Restaurant.
677 | 2459 | 2458 | Maybe you should check out some of the First Class Staterooms.
678 | 2479 | 2478 | Take a boat down the Grand Canal - who knows what might turn up?
679 | 2481 | 2480 | Check out the Music Room and let Boppy Headcase open your ears.
680 | 2485 | 2484 | Take a leg-loosener round the Promenade Deck - who knows what might happen?
681 | 2483 | 2482 | You know the room with the Parrot? Well there's some odd stuff going on in there you know.
682 | 2487 | 2486 | I think a visit to the Sculpture Chamber is long overdue - but then, what do I know?
683 | 2461 | 2460 | Maybe you ought to have a good sniff round your Second Class Stateroom.
684 | 2489 | 2488 | You ought to get to grips with your SGT Bedroom - don't let the thing beat you man.
685 | 2491 | 2490 | If you haven't checked out the SGT Lounge well now's the time.
686 | 2493 | 2492 | The SGT Restaurant may not have the best food in town but things definitely aren't what they seem in there.
